warehouse name,date,storage,next_day_storage,lstm,mambar,count
SC29,8/30/2023,6209,6209,6209,6209,30
SC29,8/31/2023,6100,6100,6100,6100,31
SC29,9/1/2023,7409,7409,7409,7409,32
SC29,9/2/2023,7265,7265,7265,7265,33
SC29,9/3/2023,6581,6581,6581,6581,34
SC29,9/4/2023,6675,6675,6675,6675,35
SC29,9/5/2023,6730,6730,6730,6730,36
SC29,9/6/2023,7403,7403,7403,7403,37
SC29,9/7/2023,7480,7480,7480,7480,38
SC29,9/8/2023,7020,7020,7020,7020,39
SC29,9/9/2023,6401,6401,6401,6401,40
SC29,9/10/2023,5989,5989,5989,5989,41
SC29,9/11/2023,6316,6316,6316,6316,42
SC29,9/12/2023,6646,6646,6646,6646,43
SC29,9/13/2023,6671,6671,6671,6671,44
SC29,9/14/2023,6936,6936,6936,6936,45
SC29,9/15/2023,6561,6561,6561,6561,46
SC29,9/16/2023,6379,6379,6379,6379,47
SC29,9/17/2023,6559,6559,6559,6559,48
SC29,9/18/2023,7082,7082,7082,7082,49
SC29,9/19/2023,7312,7312,7312,7312,50
SC29,9/20/2023,7192,7192,7192,7192,51
SC29,9/21/2023,7318,7318,7318,7318,52
SC29,9/22/2023,7531,7531,7531,7531,53
SC29,9/23/2023,7888,7888,7888,7888,54
SC29,9/24/2023,7496,7496,7496,7496,55
SC29,9/25/2023,7845,7845,7845,7845,56
SC29,9/26/2023,8149,8149,8149,8149,57
SC29,9/27/2023,7165,7165,7165,7165,58
SC29,9/28/2023,6491,6491,6491,6491,59
SC29,9/29/2023,6018,6018,6018,6018,60
SC29,9/30/2023,6039,6039,6039,6039,61
SC29,10/1/2023,5891,5891,5891,5891,62
SC29,10/2/2023,5618,5618,5618,5618,63
SC29,10/3/2023,5834,5834,5834,5834,64
SC29,10/4/2023,5769,5769,5769,5769,65
SC29,10/5/2023,6582,6582,6582,6582,66
SC29,10/6/2023,6892,6892,6892,6892,67
SC29,10/7/2023,7749,7749,7749,7749,68
SC29,10/8/2023,7589,7589,7589,7589,69
SC29,10/9/2023,7085,7085,7085,7085,70
SC29,10/10/2023,7812,7812,7812,7812,71
SC29,10/11/2023,6949,6949,6949,6949,72
SC29,10/12/2023,6559,6559,6559,6559,73
SC29,10/13/2023,6448,6448,6448,6448,74
SC29,10/14/2023,6637,6637,6637,6637,75
SC29,10/15/2023,6267,6267,6267,6267,76
SC29,10/16/2023,6682,6682,6682,6682,77
SC29,10/17/2023,7305,7305,7305,7305,78
SC29,10/18/2023,6687,6687,6687,6687,79
SC29,10/19/2023,6582,6582,6582,6582,80
SC29,10/20/2023,7420,7420,7420,7420,81
SC29,10/21/2023,6793,6793,6793,6793,82
SC29,10/22/2023,6168,6168,6168,6168,83
SC29,10/23/2023,8214,8214,8214,8214,84
SC29,10/24/2023,14364,14364,14364,14364,85
SC29,10/25/2023,9568,9568,9568,9568,86
SC29,10/26/2023,8784,8784,8784,8784,87
SC29,10/27/2023,9463,9463,9463,9463,88
SC29,10/28/2023,7778,7778,7778,7778,89
SC29,10/29/2023,7743,7743,7743,7743,90
SC29,10/30/2023,8103,8103,8103,8103,91
SC29,10/31/2023,10813,10813,10813,10813,92
SC29,11/1/2023,20578,20578,20578,20578,93
SC29,11/2/2023,12801,12801,12801,12801,94
SC29,11/3/2023,9273,9273,9273,9273,95
SC29,11/4/2023,9050,9050,9050,9050,96
SC29,11/5/2023,8947,8947,8947,8947,97
SC29,11/6/2023,9339,9339,9339,9339,98
SC29,11/7/2023,9346,9346,9346,9346,99
SC29,11/8/2023,9495,9495,9495,9495,100
SC29,11/9/2023,8929,8929,8929,8929,101
SC29,11/10/2023,10694,10694,10694,10694,102
SC29,11/11/2023,22998,22998,22998,22998,103
SC29,11/12/2023,14143,14143,14143,14143,104
SC29,11/13/2023,8475,8475,8475,8475,105
SC29,11/14/2023,6911,6911,6911,6911,106
SC29,11/15/2023,7043,7043,7043,7043,107
SC29,11/16/2023,6781,6781,6781,6781,108
SC29,11/17/2023,7040,7040,7040,7040,109
SC29,11/18/2023,6692,6692,6692,6692,110
SC29,11/19/2023,6206,6206,6206,6206,111
SC29,11/20/2023,6777,6777,6777,6777,112
SC29,11/21/2023,7041,7041,7041,7041,113
SC29,11/22/2023,6737,6737,6737,6737,114
SC29,11/23/2023,6503,6503,6503,6503,115
SC29,11/24/2023,6420,6420,6420,6420,116
SC29,11/25/2023,6358,6358,6358,6358,117
SC29,11/26/2023,6174,6174,6174,6174,118
SC29,11/27/2023,6825,6825,6825,6825,119
SC29,11/28/2023,6546,6546,6546,6546,120
SC29,11/29/2023,6666,6666,6666,6666,121
SC29,11/30/2023,6725,6725,6725,6725,122
SC03,8/1/2023,9206,,,,1
SC03,8/2/2023,9337,9337,9337,9337,2
SC03,8/3/2023,9358,9358,9358,9358,3
SC03,8/4/2023,9222,9222,9222,9222,4
SC03,8/5/2023,9800,9800,9800,9800,5
SC03,8/6/2023,9584,9584,9584,9584,6
SC03,8/7/2023,8946,8946,8946,8946,7
SC03,8/8/2023,9461,9461,9461,9461,8
SC03,8/9/2023,9654,9654,9654,9654,9
SC03,8/10/2023,10513,10513,10513,10513,10
SC03,8/11/2023,10067,10067,10067,10067,11
SC03,8/12/2023,9839,9839,9839,9839,12
SC03,8/13/2023,9679,9679,9679,9679,13
SC03,8/14/2023,9435,9435,9435,9435,14
SC03,8/15/2023,9197,9197,9197,9197,15
SC03,8/16/2023,10028,10028,10028,10028,16
SC03,8/17/2023,10096,10096,10096,10096,17
SC03,8/18/2023,9925,9925,9925,9925,18
SC03,8/19/2023,10501,10501,10501,10501,19
SC03,8/20/2023,9641,9641,9641,9641,20
SC03,8/21/2023,9481,9481,9481,9481,21
SC03,8/22/2023,9855,9855,9855,9855,22
SC03,8/23/2023,9911,9911,9911,9911,23
SC03,8/24/2023,10296,10296,10296,10296,24
SC03,8/25/2023,10297,10297,10297,10297,25
SC03,8/26/2023,10226,10226,10226,10226,26
SC03,8/27/2023,10181,10181,10181,10181,27
SC03,8/28/2023,9877,9877,9877,9877,28
SC03,8/29/2023,9996,9996,9996,9996,29
SC03,8/30/2023,10542,10542,10542,10542,30
SC03,8/31/2023,10797,10797,10797,10797,31
SC03,9/1/2023,10558,10558,10558,10558,32
SC03,9/2/2023,12121,12121,12121,12121,33
SC03,9/3/2023,10629,10629,10629,10629,34
SC03,9/4/2023,10562,10562,10562,10562,35
SC03,9/5/2023,10613,10613,10613,10613,36
SC03,9/6/2023,11347,11347,11347,11347,37
SC03,9/7/2023,11600,11600,11600,11600,38
SC03,9/8/2023,11796,11796,11796,11796,39
SC03,9/9/2023,11773,11773,11773,11773,40
SC03,9/10/2023,10935,10935,10935,10935,41
SC03,9/11/2023,11127,11127,11127,11127,42
SC03,9/12/2023,11400,11400,11400,11400,43
SC03,9/13/2023,11465,11465,11465,11465,44
SC03,9/14/2023,11481,11481,11481,11481,45
SC03,9/15/2023,11560,11560,11560,11560,46
SC03,9/16/2023,11132,11132,11132,11132,47
SC03,9/17/2023,11279,11279,11279,11279,48
SC03,9/18/2023,11005,11005,11005,11005,49
SC03,9/19/2023,11118,11118,11118,11118,50
SC03,9/20/2023,11535,11535,11535,11535,51
SC03,9/21/2023,12225,12225,12225,12225,52
SC03,9/22/2023,12494,12494,12494,12494,53
SC03,9/23/2023,12754,12754,12754,12754,54
SC03,9/24/2023,11664,11664,11664,11664,55
SC03,9/25/2023,12124,12124,12124,12124,56
SC03,9/26/2023,12258,12258,12258,12258,57
SC03,9/27/2023,12309,12309,12309,12309,58
SC03,9/28/2023,12060,12060,12060,12060,59
SC03,9/29/2023,11024,11024,11024,11024,60
SC03,9/30/2023,10020,10020,10020,10020,61
SC03,10/1/2023,9400,9400,9400,9400,62
SC03,10/2/2023,8704,8704,8704,8704,63
SC03,10/3/2023,8143,8143,8143,8143,64
SC03,10/4/2023,8092,8092,8092,8092,65
SC03,10/5/2023,8482,8482,8482,8482,66
SC03,10/6/2023,9069,9069,9069,9069,67
SC03,10/7/2023,9493,9493,9493,9493,68
SC03,10/8/2023,10422,10422,10422,10422,69
SC03,10/9/2023,10499,10499,10499,10499,70
SC03,10/10/2023,10818,10818,10818,10818,71
SC03,10/11/2023,10405,10405,10405,10405,72
SC03,10/12/2023,10758,10758,10758,10758,73
SC03,10/13/2023,10377,10377,10377,10377,74
SC03,10/14/2023,10831,10831,10831,10831,75
SC03,10/15/2023,10624,10624,10624,10624,76
SC03,10/16/2023,10655,10655,10655,10655,77
SC03,10/17/2023,10446,10446,10446,10446,78
SC03,10/18/2023,11212,11212,11212,11212,79
SC03,10/19/2023,11339,11339,11339,11339,80
SC03,10/20/2023,11181,11181,11181,11181,81
SC03,10/21/2023,11950,11950,11950,11950,82
SC03,10/22/2023,11221,11221,11221,11221,83
SC03,10/23/2023,11287,11287,11287,11287,84
SC03,10/24/2023,13677,13677,13677,13677,85
SC03,10/25/2023,15739,15739,15739,15739,86
SC03,10/26/2023,13170,13170,13170,13170,87
SC03,10/27/2023,13446,13446,13446,13446,88
SC03,10/28/2023,13293,13293,13293,13293,89
SC03,10/29/2023,12388,12388,12388,12388,90
SC03,10/30/2023,11957,11957,11957,11957,91
SC03,10/31/2023,11742,11742,11742,11742,92
SC03,11/1/2023,18859,18859,18859,18859,93
SC03,11/2/2023,21054,21054,21054,21054,94
SC03,11/3/2023,16132,16132,16132,16132,95
SC03,11/4/2023,14370,14370,14370,14370,96
SC03,11/5/2023,13873,13873,13873,13873,97
SC03,11/6/2023,12941,12941,12941,12941,98
SC03,11/7/2023,13555,13555,13555,13555,99
SC03,11/8/2023,14059,14059,14059,14059,100
SC03,11/9/2023,14139,14139,14139,14139,101
SC03,11/10/2023,13791,13791,13791,13791,102
SC03,11/11/2023,19217,19217,19217,19217,103
SC03,11/12/2023,22327,22327,22327,22327,104
SC03,11/13/2023,19350,19350,19350,19350,105
SC03,11/14/2023,15452,15452,15452,15452,106
SC03,11/15/2023,14859,14859,14859,14859,107
SC03,11/16/2023,14508,14508,14508,14508,108
SC03,11/17/2023,13181,13181,13181,13181,109
SC03,11/18/2023,13801,13801,13801,13801,110
SC03,11/19/2023,13730,13730,13730,13730,111
SC03,11/20/2023,13026,13026,13026,13026,112
SC03,11/21/2023,12980,12980,12980,12980,113
SC03,11/22/2023,14302,14302,14302,14302,114
SC03,11/23/2023,12936,12936,12936,12936,115
SC03,11/24/2023,12708,12708,12708,12708,116
SC03,11/25/2023,12288,12288,12288,12288,117
SC03,11/26/2023,12156,12156,12156,12156,118
SC03,11/27/2023,12155,12155,12155,12155,119
SC03,11/28/2023,12200,12200,12200,12200,120
SC03,11/29/2023,12967,12967,12967,12967,121
SC03,11/30/2023,12665,12665,12665,12665,122
SC30,8/1/2023,3584,,,,1
SC30,8/2/2023,2868,2868,2868,2868,2
SC30,8/3/2023,3016,3016,3016,3016,3
SC30,8/4/2023,4966,4966,4966,4966,4
SC30,8/5/2023,3720,3720,3720,3720,5
SC30,8/6/2023,3118,3118,3118,3118,6
SC30,8/7/2023,2751,2751,2751,2751,7
SC30,8/8/2023,3084,3084,3084,3084,8
SC30,8/9/2023,2754,2754,2754,2754,9
SC30,8/10/2023,3233,3233,3233,3233,10
SC30,8/11/2023,4254,4254,4254,4254,11
SC30,8/12/2023,3584,3584,3584,3584,12
SC30,8/13/2023,2876,2876,2876,2876,13
SC30,8/14/2023,2674,2674,2674,2674,14
SC30,8/15/2023,3249,3249,3249,3249,15
SC30,8/16/2023,2946,2946,2946,2946,16
SC30,8/17/2023,3625,3625,3625,3625,17
SC30,8/18/2023,4684,4684,4684,4684,18
SC30,8/19/2023,3739,3739,3739,3739,19
SC30,8/20/2023,3043,3043,3043,3043,20
SC30,8/21/2023,3188,3188,3188,3188,21
SC30,8/22/2023,3244,3244,3244,3244,22
SC30,8/23/2023,3011,3011,3011,3011,23
SC30,8/24/2023,3673,3673,3673,3673,24
SC30,8/25/2023,5104,5104,5104,5104,25
SC30,8/26/2023,3898,3898,3898,3898,26
SC30,8/27/2023,3177,3177,3177,3177,27
SC30,8/28/2023,3106,3106,3106,3106,28
SC30,8/29/2023,3241,3241,3241,3241,29
SC30,8/30/2023,3458,3458,3458,3458,30
SC30,8/31/2023,3431,3431,3431,3431,31
SC30,9/1/2023,6406,6406,6406,6406,32
SC30,9/2/2023,5651,5651,5651,5651,33
SC30,9/3/2023,4701,4701,4701,4701,34
SC30,9/4/2023,3772,3772,3772,3772,35
SC30,9/5/2023,4053,4053,4053,4053,36
SC30,9/6/2023,4779,4779,4779,4779,37
SC30,9/7/2023,6200,6200,6200,6200,38
SC30,9/8/2023,6394,6394,6394,6394,39
SC30,9/9/2023,5764,5764,5764,5764,40
SC30,9/10/2023,4406,4406,4406,4406,41
SC30,9/11/2023,3326,3326,3326,3326,42
SC30,9/12/2023,4321,4321,4321,4321,43
SC30,9/13/2023,3786,3786,3786,3786,44
SC30,9/14/2023,5433,5433,5433,5433,45
SC30,9/15/2023,7045,7045,7045,7045,46
SC30,9/16/2023,5765,5765,5765,5765,47
SC30,9/17/2023,4616,4616,4616,4616,48
SC30,9/18/2023,3824,3824,3824,3824,49
SC30,9/19/2023,6286,6286,6286,6286,50
SC30,9/20/2023,5675,5675,5675,5675,51
SC30,9/21/2023,5790,5790,5790,5790,52
SC30,9/22/2023,6657,6657,6657,6657,53
SC30,9/23/2023,6428,6428,6428,6428,54
SC30,9/24/2023,5656,5656,5656,5656,55
SC30,9/25/2023,5785,5785,5785,5785,56
SC30,9/26/2023,5937,5937,5937,5937,57
SC30,9/27/2023,5783,5783,5783,5783,58
SC30,9/28/2023,5344,5344,5344,5344,59
SC30,9/29/2023,4540,4540,4540,4540,60
SC30,9/30/2023,3820,3820,3820,3820,61
SC30,10/1/2023,3022,3022,3022,3022,62
SC30,10/2/2023,2325,2325,2325,2325,63
SC30,10/3/2023,2511,2511,2511,2511,64
SC30,10/4/2023,2826,2826,2826,2826,65
SC30,10/5/2023,3526,3526,3526,3526,66
SC30,10/6/2023,4358,4358,4358,4358,67
SC30,10/7/2023,3486,3486,3486,3486,68
SC30,10/8/2023,3384,3384,3384,3384,69
SC30,10/9/2023,3067,3067,3067,3067,70
SC30,10/10/2023,3776,3776,3776,3776,71
SC30,10/11/2023,3756,3756,3756,3756,72
SC30,10/12/2023,3605,3605,3605,3605,73
SC30,10/13/2023,5027,5027,5027,5027,74
SC30,10/14/2023,4402,4402,4402,4402,75
SC30,10/15/2023,3521,3521,3521,3521,76
SC30,10/16/2023,2888,2888,2888,2888,77
SC30,10/17/2023,4932,4932,4932,4932,78
SC30,10/18/2023,3984,3984,3984,3984,79
SC30,10/19/2023,4650,4650,4650,4650,80
SC30,10/20/2023,6777,6777,6777,6777,81
SC30,10/21/2023,4593,4593,4593,4593,82
SC30,10/22/2023,3914,3914,3914,3914,83
SC30,10/23/2023,5448,5448,5448,5448,84
SC30,10/24/2023,7638,7638,7638,7638,85
SC30,10/25/2023,4554,4554,4554,4554,86
SC30,10/26/2023,4745,4745,4745,4745,87
SC30,10/27/2023,7276,7276,7276,7276,88
SC30,10/28/2023,5514,5514,5514,5514,89
SC30,10/29/2023,4242,4242,4242,4242,90
SC30,10/30/2023,4718,4718,4718,4718,91
SC30,10/31/2023,6618,6618,6618,6618,92
SC30,11/1/2023,9762,9762,9762,9762,93
SC30,11/2/2023,6713,6713,6713,6713,94
SC30,11/3/2023,6617,6617,6617,6617,95
SC30,11/4/2023,6152,6152,6152,6152,96
SC30,11/5/2023,5542,5542,5542,5542,97
SC30,11/6/2023,4170,4170,4170,4170,98
SC30,11/7/2023,5513,5513,5513,5513,99
SC30,11/8/2023,4672,4672,4672,4672,100
SC30,11/9/2023,5677,5677,5677,5677,101
SC30,11/10/2023,7943,7943,7943,7943,102
SC30,11/11/2023,15034,15034,15034,15034,103
SC30,11/12/2023,6501,6501,6501,6501,104
SC30,11/13/2023,5063,5063,5063,5063,105
SC30,11/14/2023,5495,5495,5495,5495,106
SC30,11/15/2023,4341,4341,4341,4341,107
SC30,11/16/2023,4563,4563,4563,4563,108
SC30,11/17/2023,4866,4866,4866,4866,109
SC30,11/18/2023,4263,4263,4263,4263,110
SC30,11/19/2023,3428,3428,3428,3428,111
SC30,11/20/2023,3096,3096,3096,3096,112
SC30,11/21/2023,3341,3341,3341,3341,113
SC30,11/22/2023,2946,2946,2946,2946,114
SC30,11/23/2023,3481,3481,3481,3481,115
SC30,11/24/2023,4970,4970,4970,4970,116
SC30,11/25/2023,4813,4813,4813,4813,117
SC30,11/26/2023,4146,4146,4146,4146,118
SC30,11/27/2023,3746,3746,3746,3746,119
SC30,11/28/2023,3854,3854,3854,3854,120
SC30,11/29/2023,3401,3401,3401,3401,121
SC30,11/30/2023,3739,3739,3739,3739,122
SC31,8/1/2023,9189,,,,1
SC31,8/2/2023,9002,9002,9002,9002,2
SC31,8/3/2023,8613,8613,8613,8613,3
SC31,8/4/2023,8910,8910,8910,8910,4
SC31,8/5/2023,8125,8125,8125,8125,5
SC31,8/6/2023,8212,8212,8212,8212,6
SC31,8/7/2023,8124,8124,8124,8124,7
SC31,8/8/2023,8266,8266,8266,8266,8
SC31,8/9/2023,8491,8491,8491,8491,9
SC31,8/10/2023,8523,8523,8523,8523,10
SC31,8/11/2023,8468,8468,8468,8468,11
SC31,8/12/2023,8610,8610,8610,8610,12
SC31,8/13/2023,7764,7764,7764,7764,13
SC31,8/14/2023,8358,8358,8358,8358,14
SC31,8/15/2023,9510,9510,9510,9510,15
SC31,8/16/2023,9390,9390,9390,9390,16
SC31,8/17/2023,9217,9217,9217,9217,17
SC31,8/18/2023,8967,8967,8967,8967,18
SC31,8/19/2023,9054,9054,9054,9054,19
SC31,8/20/2023,9161,9161,9161,9161,20
SC31,8/21/2023,10181,10181,10181,10181,21
SC31,8/22/2023,9334,9334,9334,9334,22
SC31,8/23/2023,9861,9861,9861,9861,23
SC31,8/24/2023,9683,9683,9683,9683,24
SC31,8/25/2023,10288,10288,10288,10288,25
SC31,8/26/2023,9031,9031,9031,9031,26
SC31,8/27/2023,9856,9856,9856,9856,27
SC31,8/28/2023,9889,9889,9889,9889,28
SC31,8/29/2023,10775,10775,10775,10775,29
SC31,8/30/2023,10508,10508,10508,10508,30
SC31,8/31/2023,11422,11422,11422,11422,31
SC31,9/1/2023,10712,10712,10712,10712,32
SC31,9/2/2023,11932,11932,11932,11932,33
SC31,9/3/2023,10076,10076,10076,10076,34
SC31,9/4/2023,10120,10120,10120,10120,35
SC31,9/5/2023,10958,10958,10958,10958,36
SC31,9/6/2023,11105,11105,11105,11105,37
SC31,9/7/2023,11846,11846,11846,11846,38
SC31,9/8/2023,11626,11626,11626,11626,39
SC31,9/9/2023,11272,11272,11272,11272,40
SC31,9/10/2023,10548,10548,10548,10548,41
SC31,9/11/2023,10381,10381,10381,10381,42
SC31,9/12/2023,10296,10296,10296,10296,43
SC31,9/13/2023,10631,10631,10631,10631,44
SC31,9/14/2023,11065,11065,11065,11065,45
SC31,9/15/2023,10977,10977,10977,10977,46
SC31,9/16/2023,11360,11360,11360,11360,47
SC31,9/17/2023,10713,10713,10713,10713,48
SC31,9/18/2023,10437,10437,10437,10437,49
SC31,9/19/2023,11194,11194,11194,11194,50
SC31,9/20/2023,11456,11456,11456,11456,51
SC31,9/21/2023,12000,12000,12000,12000,52
SC31,9/22/2023,12632,12632,12632,12632,53
SC31,9/23/2023,12218,12218,12218,12218,54
SC31,9/24/2023,12376,12376,12376,12376,55
SC31,9/25/2023,12608,12608,12608,12608,56
SC31,9/26/2023,13262,13262,13262,13262,57
SC31,9/27/2023,12743,12743,12743,12743,58
SC31,9/28/2023,12267,12267,12267,12267,59
SC31,9/29/2023,9493,9493,9493,9493,60
SC31,9/30/2023,11053,11053,11053,11053,61
SC31,10/1/2023,9665,9665,9665,9665,62
SC31,10/2/2023,9356,9356,9356,9356,63
SC31,10/3/2023,8873,8873,8873,8873,64
SC31,10/4/2023,8925,8925,8925,8925,65
SC31,10/5/2023,9464,9464,9464,9464,66
SC31,10/6/2023,9354,9354,9354,9354,67
SC31,10/7/2023,10603,10603,10603,10603,68
SC31,10/8/2023,10188,10188,10188,10188,69
SC31,10/9/2023,9966,9966,9966,9966,70
SC31,10/10/2023,10133,10133,10133,10133,71
SC31,10/11/2023,10332,10332,10332,10332,72
SC31,10/12/2023,9927,9927,9927,9927,73
SC31,10/13/2023,9853,9853,9853,9853,74
SC31,10/14/2023,9731,9731,9731,9731,75
SC31,10/15/2023,10078,10078,10078,10078,76
SC31,10/16/2023,9762,9762,9762,9762,77
SC31,10/17/2023,10360,10360,10360,10360,78
SC31,10/18/2023,10313,10313,10313,10313,79
SC31,10/19/2023,10302,10302,10302,10302,80
SC31,10/20/2023,11452,11452,11452,11452,81
SC31,10/21/2023,10390,10390,10390,10390,82
SC31,10/22/2023,10129,10129,10129,10129,83
SC31,10/23/2023,9675,9675,9675,9675,84
SC31,10/24/2023,15136,15136,15136,15136,85
SC31,10/25/2023,15040,15040,15040,15040,86
SC31,10/26/2023,12798,12798,12798,12798,87
SC31,10/27/2023,12874,12874,12874,12874,88
SC31,10/28/2023,11852,11852,11852,11852,89
SC31,10/29/2023,11959,11959,11959,11959,90
SC31,10/30/2023,11121,11121,11121,11121,91
SC31,10/31/2023,11185,11185,11185,11185,92
SC31,11/1/2023,21599,21599,21599,21599,93
SC31,11/2/2023,18920,18920,18920,18920,94
SC31,11/3/2023,15032,15032,15032,15032,95
SC31,11/4/2023,14197,14197,14197,14197,96
SC31,11/5/2023,12811,12811,12811,12811,97
SC31,11/6/2023,12802,12802,12802,12802,98
SC31,11/7/2023,13261,13261,13261,13261,99
SC31,11/8/2023,13525,13525,13525,13525,100
SC31,11/9/2023,13827,13827,13827,13827,101
SC31,11/10/2023,12627,12627,12627,12627,102
SC31,11/11/2023,23131,23131,23131,23131,103
SC31,11/12/2023,22565,22565,22565,22565,104
SC31,11/13/2023,16894,16894,16894,16894,105
SC31,11/14/2023,14380,14380,14380,14380,106
SC31,11/15/2023,12253,12253,12253,12253,107
SC31,11/16/2023,12961,12961,12961,12961,108
SC31,11/17/2023,11380,11380,11380,11380,109
SC31,11/18/2023,11352,11352,11352,11352,110
SC31,11/19/2023,10794,10794,10794,10794,111
SC31,11/20/2023,10652,10652,10652,10652,112
SC31,11/21/2023,11386,11386,11386,11386,113
SC31,11/22/2023,11252,11252,11252,11252,114
SC31,11/23/2023,11889,11889,11889,11889,115
SC31,11/24/2023,11321,11321,11321,11321,116
SC31,11/25/2023,11062,11062,11062,11062,117
SC31,11/26/2023,10627,10627,10627,10627,118
SC31,11/27/2023,11032,11032,11032,11032,119
SC31,11/28/2023,11174,11174,11174,11174,120
SC31,11/29/2023,11140,11140,11140,11140,121
SC31,11/30/2023,11619,11619,11619,11619,122
SC32,8/1/2023,3817,,,,1
SC32,8/2/2023,3498,3498,3498,3498,2
SC32,8/3/2023,3217,3217,3217,3217,3
SC32,8/4/2023,2909,2909,2909,2909,4
SC32,8/5/2023,2856,2856,2856,2856,5
SC32,8/6/2023,2524,2524,2524,2524,6
SC32,8/7/2023,2793,2793,2793,2793,7
SC32,8/8/2023,2962,2962,2962,2962,8
SC32,8/9/2023,3138,3138,3138,3138,9
SC32,8/10/2023,2778,2778,2778,2778,10
SC32,8/11/2023,3429,3429,3429,3429,11
SC32,8/12/2023,2792,2792,2792,2792,12
SC32,8/13/2023,2558,2558,2558,2558,13
SC32,8/14/2023,2599,2599,2599,2599,14
SC32,8/15/2023,2906,2906,2906,2906,15
SC32,8/16/2023,3507,3507,3507,3507,16
SC32,8/17/2023,2782,2782,2782,2782,17
SC32,8/18/2023,2829,2829,2829,2829,18
SC32,8/19/2023,2733,2733,2733,2733,19
SC32,8/20/2023,2306,2306,2306,2306,20
SC32,8/21/2023,3114,3114,3114,3114,21
SC32,8/22/2023,3232,3232,3232,3232,22
SC32,8/23/2023,2988,2988,2988,2988,23
SC32,8/24/2023,3712,3712,3712,3712,24
SC32,8/25/2023,4040,4040,4040,4040,25
SC32,8/26/2023,2872,2872,2872,2872,26
SC32,8/27/2023,3544,3544,3544,3544,27
SC32,8/28/2023,3838,3838,3838,3838,28
SC32,8/29/2023,3247,3247,3247,3247,29
SC32,8/30/2023,2609,2609,2609,2609,30
SC32,8/31/2023,2522,2522,2522,2522,31
SC32,9/1/2023,7082,7082,7082,7082,32
SC32,9/2/2023,4187,4187,4187,4187,33
SC32,9/3/2023,3262,3262,3262,3262,34
SC32,9/4/2023,3487,3487,3487,3487,35
SC32,9/5/2023,3978,3978,3978,3978,36
SC32,9/6/2023,4225,4225,4225,4225,37
SC32,9/7/2023,5844,5844,5844,5844,38
SC32,9/8/2023,4408,4408,4408,4408,39
SC32,9/9/2023,3787,3787,3787,3787,40
SC32,9/10/2023,3050,3050,3050,3050,41
SC32,9/11/2023,3114,3114,3114,3114,42
SC32,9/12/2023,3860,3860,3860,3860,43
SC32,9/13/2023,3725,3725,3725,3725,44
SC32,9/14/2023,5148,5148,5148,5148,45
SC32,9/15/2023,4577,4577,4577,4577,46
SC32,9/16/2023,3107,3107,3107,3107,47
SC32,9/17/2023,3337,3337,3337,3337,48
SC32,9/18/2023,3722,3722,3722,3722,49
SC32,9/19/2023,4256,4256,4256,4256,50
SC32,9/20/2023,4533,4533,4533,4533,51
SC32,9/21/2023,4144,4144,4144,4144,52
SC32,9/22/2023,4070,4070,4070,4070,53
SC32,9/23/2023,3851,3851,3851,3851,54
SC32,9/24/2023,3657,3657,3657,3657,55
SC32,9/25/2023,3317,3317,3317,3317,56
SC32,9/26/2023,4232,4232,4232,4232,57
SC32,9/27/2023,3683,3683,3683,3683,58
SC32,9/28/2023,3212,3212,3212,3212,59
SC32,9/29/2023,2340,2340,2340,2340,60
SC32,9/30/2023,1751,1751,1751,1751,61
SC32,10/1/2023,1836,1836,1836,1836,62
SC32,10/2/2023,1585,1585,1585,1585,63
SC32,10/3/2023,1737,1737,1737,1737,64
SC32,10/4/2023,1662,1662,1662,1662,65
SC32,10/5/2023,1719,1719,1719,1719,66
SC32,10/6/2023,1908,1908,1908,1908,67
SC32,10/7/2023,2222,2222,2222,2222,68
SC32,10/8/2023,2421,2421,2421,2421,69
SC32,10/9/2023,2716,2716,2716,2716,70
SC32,10/10/2023,2297,2297,2297,2297,71
SC32,10/11/2023,2393,2393,2393,2393,72
SC32,10/12/2023,2388,2388,2388,2388,73
SC32,10/13/2023,2388,2388,2388,2388,74
SC32,10/14/2023,2170,2170,2170,2170,75
SC32,10/15/2023,2271,2271,2271,2271,76
SC32,10/16/2023,2615,2615,2615,2615,77
SC32,10/17/2023,2530,2530,2530,2530,78
SC32,10/18/2023,2519,2519,2519,2519,79
SC32,10/19/2023,2660,2660,2660,2660,80
SC32,10/20/2023,2925,2925,2925,2925,81
SC32,10/21/2023,2156,2156,2156,2156,82
SC32,10/22/2023,1568,1568,1568,1568,83
SC32,10/23/2023,2882,2882,2882,2882,84
SC32,10/24/2023,5667,5667,5667,5667,85
SC32,10/25/2023,3745,3745,3745,3745,86
SC32,10/26/2023,2869,2869,2869,2869,87
SC32,10/27/2023,2518,2518,2518,2518,88
SC32,10/28/2023,2250,2250,2250,2250,89
SC32,10/29/2023,1917,1917,1917,1917,90
SC32,10/30/2023,2865,2865,2865,2865,91
SC32,10/31/2023,3481,3481,3481,3481,92
SC32,11/1/2023,8842,8842,8842,8842,93
SC32,11/2/2023,6410,6410,6410,6410,94
SC32,11/3/2023,4369,4369,4369,4369,95
SC32,11/4/2023,3352,3352,3352,3352,96
SC32,11/5/2023,2312,2312,2312,2312,97
SC32,11/6/2023,2431,2431,2431,2431,98
SC32,11/7/2023,2955,2955,2955,2955,99
SC32,11/8/2023,2864,2864,2864,2864,100
